date,kickoff,div,country,league,league_label,fixture,home,away,confidence,xg_home,xg_away,group,market,selection,prob,fair_odds,validation,price,edge_pct,exp_shots,exp_sot,exp_corners,exp_fouls
2026-09-26,15:00,E2,England,League One,England · League One,Plymouth v Burton,Plymouth,Burton,23.5,1.93,1.03,yellows,Total yellow cards,Over 4.5,0.4191,2.39,no better than league average,,,25.5,8.5,10.6,24.6
2026-09-26,15:00,E2,England,League One,England · League One,Plymouth v Burton,Plymouth,Burton,23.5,1.93,1.03,yellows,Total yellow cards,Under 4.5,0.5809,1.72,no better than league average,,,25.5,8.5,10.6,24.6
2026-09-26,15:00,E2,England,League One,England · League One,Plymouth v Burton,Plymouth,Burton,23.5,1.93,1.03,yellows,Total yellow cards,Over 5.5,0.2544,3.93,no better than league average,,,25.5,8.5,10.6,24.6
2026-09-26,15:00,E2,England,League One,England · League One,Plymouth v Burton,Plymouth,Burton,23.5,1.93,1.03,yellows,Total yellow cards,Under 5.5,0.7456,1.34,no better than league average,,,25.5,8.5,10.6,24.6
2026-09-26,15:00,E2,England,League One,England · League One,Plymouth v Burton,Plymouth,Burton,23.5,1.93,1.03,yellows,Home yellow cards,Over 1.5,0.628,1.59,no better than league average,,,25.5,8.5,10.6,24.6
2026-09-26,15:00,E2,England,League One,England · League One,Plymouth v Burton,Plymouth,Burton,23.5,1.93,1.03,yellows,Home yellow cards,Over 2.5,0.3584,2.79,no better than league average,,,25.5,8.5,10.6,24.6
2026-09-26,15:00,E2,England,League One,England · League One,Plymouth v Burton,Plymouth,Burton,23.5,1.93,1.03,yellows,Away yellow cards,Over 1.5,0.6245,1.6,no better than league average,,,25.5,8.5,10.6,24.6
2026-09-26,15:00,E2,England,League One,England · League One,Plymouth v Burton,Plymouth,Burton,23.5,1.93,1.03,yellows,Away yellow cards,Over 2.5,0.3547,2.82,no better than league average,,,25.5,8.5,10.6,24.6
2026-09-26,15:00,E2,England,League One,England · League One,Stockport v Peterboro,Stockport,Peterboro,27.5,2.12,1.13,goals,1X2,Home,0.5952,1.68,no better than league average,1.33,-20.83,,,,
2026-09-26,15:00,E2,England,League One,England · League One,Stockport v Peterboro,Stockport,Peterboro,27.5,2.12,1.13,goals,1X2,Draw,0.2123,4.71,no better than league average,4.75,0.86,,,,
2026-09-26,15:00,E2,England,League One,England · League One,Stockport v Peterboro,Stockport,Peterboro,27.5,2.12,1.13,goals,1X2,Away,0.1924,5.2,no better than league average,7.5,44.32,,,,
2026-09-26,15:00,E2,England,League One,England · League One,Stockport v Peterboro,Stockport,Peterboro,27.5,2.12,1.13,goals,Double chance,Home or Draw,0.8076,1.24,no better than league average,,,,,,
2026-09-26,15:00,E2,England,League One,England · League One,Stockport v Peterboro,Stockport,Peterboro,27.5,2.12,1.13,goals,Double chance,Home or Away,0.7877,1.27,no better than league average,,,,,,
2026-09-26,15:00,E2,England,League One,England · League One,Stockport v Peterboro,Stockport,Peterboro,27.5,2.12,1.13,goals,Double chance,Draw or Away,0.4048,2.47,no better than league average,,,,,,
2026-09-26,15:00,E2,England,League One,England · League One,Stockport v Peterboro,Stockport,Peterboro,27.5,2.12,1.13,goals,Total goals,Over 0.5,0.9575,1.04,no better than league average,,,,,,
2026-09-26,15:00,E2,England,League One,England · League One,Stockport v Peterboro,Stockport,Peterboro,27.5,2.12,1.13,goals,Total goals,Under 0.5,0.0425,23.53,no better than league average,,,,,,
2026-09-26,15:00,E2,England,League One,England · League One,Stockport v Peterboro,Stockport,Peterboro,27.5,2.12,1.13,goals,Total goals,Over 1.5,0.839,1.19,no better than league average,,,,,,
2026-09-26,15:00,E2,England,League One,England · League One,Stockport v Peterboro,Stockport,Peterboro,27.5,2.12,1.13,goals,Total goals,Under 1.5,0.161,6.21,no better than league average,,,,,,
2026-09-26,15:00,E2,England,League One,England · League One,Stockport v Peterboro,Stockport,Peterboro,27.5,2.12,1.13,goals,Total goals,Over 2.5,0.6305,1.59,no better than league average,1.4,-11.72,,,,
2026-09-26,15:00,E2,England,League One,England · League One,Stockport v Peterboro,Stockport,Peterboro,27.5,2.12,1.13,goals,Total goals,Under 2.5,0.3695,2.71,no better than league average,2.88,6.41,,,,
2026-09-26,15:00,E2,England,League One,England · League One,Stockport v Peterboro,Stockport,Peterboro,27.5,2.12,1.13,goals,Total goals,Over 3.5,0.4087,2.45,no better than league average,,,,,,
2026-09-26,15:00,E2,England,League One,England · League One,Stockport v Peterboro,Stockport,Peterboro,27.5,2.12,1.13,goals,Total goals,Under 3.5,0.5913,1.69,no better than league average,,,,,,
2026-09-26,15:00,E2,England,League One,England · League One,Stockport v Peterboro,Stockport,Peterboro,27.5,2.12,1.13,goals,Total goals,Over 4.5,0.2284,4.38,no better than league average,,,,,,
2026-09-26,15:00,E2,England,League One,England · League One,Stockport v Peterboro,Stockport,Peterboro,27.5,2.12,1.13,goals,Total goals,Under 4.5,0.7716,1.3,no better than league average,,,,,,
2026-09-26,15:00,E2,England,League One,England · League One,Stockport v Peterboro,Stockport,Peterboro,27.5,2.12,1.13,goals,Both teams to score,Yes,0.6002,1.67,no better than league average,,,,,,
2026-09-26,15:00,E2,England,League One,England · League One,Stockport v Peterboro,Stockport,Peterboro,27.5,2.12,1.13,goals,Both teams to score,No,0.3998,2.5,no better than league average,,,,,,
2026-09-26,15:00,E2,England,League One,England · League One,Stockport v Peterboro,Stockport,Peterboro,27.5,2.12,1.13,goals,Home team goals,Over 0.5,0.8796,1.14,no better than league average,,,,,,
2026-09-26,15:00,E2,England,League One,England · League One,Stockport v Peterboro,Stockport,Peterboro,27.5,2.12,1.13,goals,Home team goals,Over 1.5,0.6248,1.6,no better than league average,,,,,,
2026-09-26,15:00,E2,England,League One,England · League One,Stockport v Peterboro,Stockport,Peterboro,27.5,2.12,1.13,goals,Home team goals,Over 2.5,0.355,2.82,no better than league average,,,,,,
2026-09-26,15:00,E2,England,League One,England · League One,Stockport v Peterboro,Stockport,Peterboro,27.5,2.12,1.13,goals,Away team goals,Over 0.5,0.678,1.47,no better than league average,,,,,,
2026-09-26,15:00,E2,England,League One,England · League One,Stockport v Peterboro,Stockport,Peterboro,27.5,2.12,1.13,goals,Away team goals,Over 1.5,0.3131,3.19,no better than league average,,,,,,
2026-09-26,15:00,E2,England,League One,England · League One,Stockport v Peterboro,Stockport,Peterboro,27.5,2.12,1.13,goals,Away team goals,Over 2.5,0.1064,9.4,no better than league average,,,,,,
2026-09-26,15:00,E2,England,League One,England · League One,Stockport v Peterboro,Stockport,Peterboro,27.5,2.12,1.13,goals,Asian handicap,Home -1.5,0.3702,2.7,no better than league average,2.0,-25.96,,,,
2026-09-26,15:00,E2,England,League One,England · League One,Stockport v Peterboro,Stockport,Peterboro,27.5,2.12,1.13,goals,Asian handicap,Away +1.5,0.6298,1.59,no better than league average,1.85,16.51,,,,
2026-09-26,15:00,E2,England,League One,England · League One,Stockport v Peterboro,Stockport,Peterboro,27.5,2.12,1.13,ht_goals,Half-time result,Home,0.4954,2.02,no better than league average,,,,,,
2026-09-26,15:00,E2,England,League One,England · League One,Stockport v Peterboro,Stockport,Peterboro,27.5,2.12,1.13,ht_goals,Half-time result,Draw,0.3429,2.92,no better than league average,,,,,,
2026-09-26,15:00,E2,England,League One,England · League One,Stockport v Peterboro,Stockport,Peterboro,27.5,2.12,1.13,ht_goals,Half-time result,Away,0.1617,6.18,no better than league average,,,,,,
2026-09-26,15:00,E2,England,League One,England · League One,Stockport v Peterboro,Stockport,Peterboro,27.5,2.12,1.13,ht_goals,Half-time goals,Over 0.5,0.7777,1.29,no better than league average,,,,,,
2026-09-26,15:00,E2,England,League One,England · League One,Stockport v Peterboro,Stockport,Peterboro,27.5,2.12,1.13,ht_goals,Half-time goals,Over 1.5,0.4433,2.26,no better than league average,,,,,,
2026-09-26,15:00,E2,England,League One,England · League One,Stockport v Peterboro,Stockport,Peterboro,27.5,2.12,1.13,ht_goals,Half-time goals,Over 2.5,0.192,5.21,no better than league average,,,,,,
2026-09-26,15:00,E2,England,League One,England · League One,Stockport v Peterboro,Stockport,Peterboro,27.5,2.12,1.13,shots,Total shots,Over 25.5,0.573,1.75,marginal,,,,,,
2026-09-26,15:00,E2,England,League One,England · League One,Stockport v Peterboro,Stockport,Peterboro,27.5,2.12,1.13,shots,Total shots,Under 25.5,0.427,2.34,marginal,,,,,,
2026-09-26,15:00,E2,England,League One,England · League One,Stockport v Peterboro,Stockport,Peterboro,27.5,2.12,1.13,shots,Total shots,Over 27.5,0.4602,2.17,marginal,,,,,,
2026-09-26,15:00,E2,England,League One,England · League One,Stockport v Peterboro,Stockport,Peterboro,27.5,2.12,1.13,shots,Total shots,Under 27.5,0.5398,1.85,marginal,,,,,,
2026-09-26,15:00,E2,England,League One,England · League One,Stockport v Peterboro,Stockport,Peterboro,27.5,2.12,1.13,shots,Total shots,Over 29.5,0.3542,2.82,marginal,,,,,,
2026-09-26,15:00,E2,England,League One,England · League One,Stockport v Peterboro,Stockport,Peterboro,27.5,2.12,1.13,shots,Total shots,Under 29.5,0.6458,1.55,marginal,,,,,,
2026-09-26,15:00,E2,England,League One,England · League One,Stockport v Peterboro,Stockport,Peterboro,27.5,2.12,1.13,shots,Home shots,Over 16.5,0.5888,1.7,marginal,,,,,,
2026-09-26,15:00,E2,England,League One,England · League One,Stockport v Peterboro,Stockport,Peterboro,27.5,2.12,1.13,shots,Home shots,Over 18.5,0.4504,2.22,marginal,,,,,,
2026-09-26,15:00,E2,England,League One,England · League One,Stockport v Peterboro,Stockport,Peterboro,27.5,2.12,1.13,shots,Away shots,Over 7.5,0.6072,1.65,marginal,,,,,,
2026-09-26,15:00,E2,England,League One,England · League One,Stockport v Peterboro,Stockport,Peterboro,27.5,2.12,1.13,shots,Away shots,Over 9.5,0.4098,2.44,marginal,,,,,,
2026-09-26,15:00,E2,England,League One,England · League One,Stockport v Peterboro,Stockport,Peterboro,27.5,2.12,1.13,sot,Total shots on target,Over 9.5,0.5788,1.73,beats league average,,,27.2,,,
2026-09-26,15:00,E2,England,League One,England · League One,Stockport v Peterboro,Stockport,Peterboro,27.5,2.12,1.13,sot,Total shots on target,Under 9.5,0.4212,2.37,beats league average,,,27.2,,,
2026-09-26,15:00,E2,England,League One,England · League One,Stockport v Peterboro,Stockport,Peterboro,27.5,2.12,1.13,sot,Total shots on target,Over 10.5,0.4701,2.13,beats league average,,,27.2,,,
2026-09-26,15:00,E2,England,League One,England · League One,Stockport v Peterboro,Stockport,Peterboro,27.5,2.12,1.13,sot,Total shots on target,Under 10.5,0.5299,1.89,beats league average,,,27.2,,,
2026-09-26,15:00,E2,England,League One,England · League One,Stockport v Peterboro,Stockport,Peterboro,27.5,2.12,1.13,sot,Total shots on target,Over 11.5,0.3675,2.72,beats league average,,,27.2,,,
2026-09-26,15:00,E2,England,League One,England · League One,Stockport v Peterboro,Stockport,Peterboro,27.5,2.12,1.13,sot,Total shots on target,Under 11.5,0.6325,1.58,beats league average,,,27.2,,,
2026-09-26,15:00,E2,England,League One,England · League One,Stockport v Peterboro,Stockport,Peterboro,27.5,2.12,1.13,sot,Home shots on target,Over 6.5,0.5463,1.83,beats league average,,,27.2,,,
2026-09-26,15:00,E2,England,League One,England · League One,Stockport v Peterboro,Stockport,Peterboro,27.5,2.12,1.13,sot,Home shots on target,Over 7.5,0.4163,2.4,beats league average,,,27.2,,,
2026-09-26,15:00,E2,England,League One,England · League One,Stockport v Peterboro,Stockport,Peterboro,27.5,2.12,1.13,sot,Away shots on target,Over 2.5,0.6186,1.62,beats league average,,,27.2,,,
2026-09-26,15:00,E2,England,League One,England · League One,Stockport v Peterboro,Stockport,Peterboro,27.5,2.12,1.13,sot,Away shots on target,Over 3.5,0.424,2.36,beats league average,,,27.2,,,
2026-09-26,15:00,E2,England,League One,England · League One,Stockport v Peterboro,Stockport,Peterboro,27.5,2.12,1.13,corners,Total corners,Over 9.5,0.5672,1.76,no better than league average,,,27.2,10.5,,
2026-09-26,15:00,E2,England,League One,England · League One,Stockport v Peterboro,Stockport,Peterboro,27.5,2.12,1.13,corners,Total corners,Under 9.5,0.4328,2.31,no better than league average,,,27.2,10.5,,
2026-09-26,15:00,E2,England,League One,England · League One,Stockport v Peterboro,Stockport,Peterboro,27.5,2.12,1.13,corners,Total corners,Over 10.5,0.4651,2.15,no better than league average,,,27.2,10.5,,
2026-09-26,15:00,E2,England,League One,England · League One,Stockport v Peterboro,Stockport,Peterboro,27.5,2.12,1.13,corners,Total corners,Under 10.5,0.5349,1.87,no better than league average,,,27.2,10.5,,
2026-09-26,15:00,E2,England,League One,England · League One,Stockport v Peterboro,Stockport,Peterboro,27.5,2.12,1.13,corners,Total corners,Over 11.5,0.3692,2.71,no better than league average,,,27.2,10.5,,
2026-09-26,15:00,E2,England,League One,England · League One,Stockport v Peterboro,Stockport,Peterboro,27.5,2.12,1.13,corners,Total corners,Under 11.5,0.6308,1.59,no better than league average,,,27.2,10.5,,
2026-09-26,15:00,E2,England,League One,England · League One,Stockport v Peterboro,Stockport,Peterboro,27.5,2.12,1.13,corners,Home corners,Over 5.5,0.6378,1.57,no better than league average,,,27.2,10.5,,
2026-09-26,15:00,E2,England,League One,England · League One,Stockport v Peterboro,Stockport,Peterboro,27.5,2.12,1.13,corners,Home corners,Over 6.5,0.5094,1.96,no better than league average,,,27.2,10.5,,
2026-09-26,15:00,E2,England,League One,England · League One,Stockport v Peterboro,Stockport,Peterboro,27.5,2.12,1.13,corners,Away corners,Over 2.5,0.6363,1.57,no better than league average,,,27.2,10.5,,
2026-09-26,15:00,E2,England,League One,England · League One,Stockport v Peterboro,Stockport,Peterboro,27.5,2.12,1.13,corners,Away corners,Over 3.5,0.4549,2.2,no better than league average,,,27.2,10.5,,
2026-09-26,15:00,E2,England,League One,England · League One,Stockport v Peterboro,Stockport,Peterboro,27.5,2.12,1.13,fouls,Total fouls,Over 18.5,0.6611,1.51,beats league average,,,27.2,10.5,10.5,
2026-09-26,15:00,E2,England,League One,England · League One,Stockport v Peterboro,Stockport,Peterboro,27.5,2.12,1.13,fouls,Total fouls,Under 18.5,0.3389,2.95,beats league average,,,27.2,10.5,10.5,
2026-09-26,15:00,E2,England,League One,England · League One,Stockport v Peterboro,Stockport,Peterboro,27.5,2.12,1.13,fouls,Total fouls,Over 20.5,0.497,2.01,beats league average,,,27.2,10.5,10.5,
